ZIPCODE,Year,Quarter,NSA,Index_Type
545,1997,1,115.21,Native 3-Digit ZIP index
545,1997,2,116.69,Native 3-Digit ZIP index
545,1997,3,117.32,Native 3-Digit ZIP index
545,1997,4,119.48,Native 3-Digit ZIP index
545,1998,1,120.68,Native 3-Digit ZIP index
545,1998,2,122.94,Native 3-Digit ZIP index
545,1998,3,123.71,Native 3-Digit ZIP index
545,1998,4,124.47,Native 3-Digit ZIP index
545,1999,1,129.01,Native 3-Digit ZIP index
545,1999,2,130.63,Native 3-Digit ZIP index
545,1999,3,131.00,Native 3-Digit ZIP index
545,1999,4,135.64,Native 3-Digit ZIP index
545,2000,1,141.11,Native 3-Digit ZIP index
545,2000,2,140.96,Native 3-Digit ZIP index
545,2000,3,144.08,Native 3-Digit ZIP index
545,2000,4,146.84,Native 3-Digit ZIP index
545,2001,1,150.41,Native 3-Digit ZIP index
545,2001,2,152.81,Native 3-Digit ZIP index
545,2001,3,154.74,Native 3-Digit ZIP index
545,2001,4,156.78,Native 3-Digit ZIP index
545,2002,1,160.10,Native 3-Digit ZIP index
545,2002,2,160.73,Native 3-Digit ZIP index
545,2002,3,162.70,Native 3-Digit ZIP index
545,2002,4,164.85,Native 3-Digit ZIP index
545,2003,1,166.74,Native 3-Digit ZIP index
545,2003,2,168.13,Native 3-Digit ZIP index
545,2003,3,170.74,Native 3-Digit ZIP index
545,2003,4,175.86,Native 3-Digit ZIP index
545,2004,1,179.16,Native 3-Digit ZIP index
545,2004,2,182.40,Native 3-Digit ZIP index
545,2004,3,187.45,Native 3-Digit ZIP index
545,2004,4,190.63,Native 3-Digit ZIP index
545,2005,1,196.17,Native 3-Digit ZIP index
545,2005,2,197.81,Native 3-Digit ZIP index
545,2005,3,199.06,Native 3-Digit ZIP index
545,2005,4,206.96,Native 3-Digit ZIP index
545,2006,1,212.23,Native 3-Digit ZIP index
545,2006,2,207.59,Native 3-Digit ZIP index
545,2006,3,214.00,Native 3-Digit ZIP index
545,2006,4,215.99,Native 3-Digit ZIP index
545,2007,1,220.08,Native 3-Digit ZIP index
545,2007,2,221.70,Native 3-Digit ZIP index
545,2007,3,217.15,Native 3-Digit ZIP index
545,2007,4,219.91,Native 3-Digit ZIP index
545,2008,1,222.11,Native 3-Digit ZIP index
545,2008,2,223.59,Native 3-Digit ZIP index
545,2008,3,216.06,Native 3-Digit ZIP index
545,2008,4,219.14,Native 3-Digit ZIP index
545,2009,1,222.24,Native 3-Digit ZIP index
545,2009,2,220.80,Native 3-Digit ZIP index
545,2009,3,215.27,Native 3-Digit ZIP index
545,2009,4,213.73,Native 3-Digit ZIP index
545,2010,1,212.22,Native 3-Digit ZIP index
545,2010,2,206.93,Native 3-Digit ZIP index
545,2010,3,211.46,Native 3-Digit ZIP index
545,2010,4,211.09,Native 3-Digit ZIP index
545,2011,1,208.50,Native 3-Digit ZIP index
545,2011,2,203.19,Native 3-Digit ZIP index
545,2011,3,202.57,Native 3-Digit ZIP index
545,2011,4,204.80,Native 3-Digit ZIP index
545,2012,1,201.48,Native 3-Digit ZIP index
545,2012,2,199.57,Native 3-Digit ZIP index
545,2012,3,202.35,Native 3-Digit ZIP index
545,2012,4,198.56,Native 3-Digit ZIP index
545,2013,1,196.93,Native 3-Digit ZIP index
545,2013,2,195.82,Native 3-Digit ZIP index
545,2013,3,196.70,Native 3-Digit ZIP index
545,2013,4,194.33,Native 3-Digit ZIP index
545,2014,1,188.66,Native 3-Digit ZIP index
545,2014,2,193.56,Native 3-Digit ZIP index
545,2014,3,195.75,Native 3-Digit ZIP index
545,2014,4,197.03,Native 3-Digit ZIP index
545,2015,1,199.19,Native 3-Digit ZIP index
545,2015,2,199.53,Native 3-Digit ZIP index
545,2015,3,192.38,Native 3-Digit ZIP index
545,2015,4,197.88,Native 3-Digit ZIP index
545,2016,1,194.28,Native 3-Digit ZIP index
545,2016,2,199.81,Native 3-Digit ZIP index
545,2016,3,200.95,Native 3-Digit ZIP index
545,2016,4,204.49,Native 3-Digit ZIP index
545,2017,1,204.96,Native 3-Digit ZIP index
545,2017,2,203.79,Native 3-Digit ZIP index
545,2017,3,206.72,Native 3-Digit ZIP index
545,2017,4,209.82,Native 3-Digit ZIP index
545,2018,1,208.45,Native 3-Digit ZIP index
545,2018,2,209.23,Native 3-Digit ZIP index
545,2018,3,210.36,Native 3-Digit ZIP index
545,2018,4,215.04,Native 3-Digit ZIP index
545,2019,1,217.54,Native 3-Digit ZIP index
545,2019,2,221.95,Native 3-Digit ZIP index
545,2019,3,223.91,Native 3-Digit ZIP index
545,2019,4,223.19,Native 3-Digit ZIP index
545,2020,1,227.26,Native 3-Digit ZIP index
545,2020,2,226.07,Native 3-Digit ZIP index
545,2020,3,231.84,Native 3-Digit ZIP index
545,2020,4,236.32,Native 3-Digit ZIP index
545,2021,1,238.49,Native 3-Digit ZIP index
545,2021,2,250.52,Native 3-Digit ZIP index
545,2021,3,267.68,Native 3-Digit ZIP index
545,2021,4,274.98,Native 3-Digit ZIP index
546,1995,1,100.00,Native 3-Digit ZIP index
546,1995,2,103.84,Native 3-Digit ZIP index
546,1995,3,106.19,Native 3-Digit ZIP index
546,1995,4,107.30,Native 3-Digit ZIP index
546,1996,1,108.09,Native 3-Digit ZIP index
546,1996,2,110.96,Native 3-Digit ZIP index
546,1996,3,110.82,Native 3-Digit ZIP index
546,1996,4,113.46,Native 3-Digit ZIP index
546,1997,1,114.27,Native 3-Digit ZIP index
546,1997,2,116.75,Native 3-Digit ZIP index
546,1997,3,118.10,Native 3-Digit ZIP index
546,1997,4,119.22,Native 3-Digit ZIP index
546,1998,1,119.70,Native 3-Digit ZIP index
546,1998,2,121.86,Native 3-Digit ZIP index
546,1998,3,123.89,Native 3-Digit ZIP index
546,1998,4,124.13,Native 3-Digit ZIP index
546,1999,1,126.61,Native 3-Digit ZIP index
546,1999,2,129.30,Native 3-Digit ZIP index
546,1999,3,131.59,Native 3-Digit ZIP index
546,1999,4,131.47,Native 3-Digit ZIP index
546,2000,1,133.25,Native 3-Digit ZIP index
546,2000,2,135.87,Native 3-Digit ZIP index
546,2000,3,138.88,Native 3-Digit ZIP index
546,2000,4,140.42,Native 3-Digit ZIP index
546,2001,1,141.64,Native 3-Digit ZIP index
546,2001,2,144.06,Native 3-Digit ZIP index
546,2001,3,145.99,Native 3-Digit ZIP index
546,2001,4,146.63,Native 3-Digit ZIP index
546,2002,1,149.57,Native 3-Digit ZIP index
546,2002,2,151.36,Native 3-Digit ZIP index
546,2002,3,152.12,Native 3-Digit ZIP index
546,2002,4,152.63,Native 3-Digit ZIP index
546,2003,1,154.20,Native 3-Digit ZIP index
546,2003,2,155.47,Native 3-Digit ZIP index
546,2003,3,158.44,Native 3-Digit ZIP index
546,2003,4,163.86,Native 3-Digit ZIP index
546,2004,1,165.42,Native 3-Digit ZIP index
546,2004,2,166.88,Native 3-Digit ZIP index
546,2004,3,171.17,Native 3-Digit ZIP index
546,2004,4,173.25,Native 3-Digit ZIP index
546,2005,1,175.82,Native 3-Digit ZIP index
546,2005,2,178.24,Native 3-Digit ZIP index
546,2005,3,183.47,Native 3-Digit ZIP index
546,2005,4,184.95,Native 3-Digit ZIP index
546,2006,1,184.87,Native 3-Digit ZIP index
546,2006,2,187.05,Native 3-Digit ZIP index
546,2006,3,187.29,Native 3-Digit ZIP index
546,2006,4,190.32,Native 3-Digit ZIP index
546,2007,1,191.70,Native 3-Digit ZIP index
546,2007,2,192.25,Native 3-Digit ZIP index
546,2007,3,193.00,Native 3-Digit ZIP index
546,2007,4,192.04,Native 3-Digit ZIP index
546,2008,1,193.16,Native 3-Digit ZIP index
546,2008,2,194.08,Native 3-Digit ZIP index
546,2008,3,191.46,Native 3-Digit ZIP index
546,2008,4,191.77,Native 3-Digit ZIP index
546,2009,1,193.03,Native 3-Digit ZIP index
546,2009,2,191.95,Native 3-Digit ZIP index
546,2009,3,190.09,Native 3-Digit ZIP index
546,2009,4,191.01,Native 3-Digit ZIP index
546,2010,1,188.95,Native 3-Digit ZIP index
546,2010,2,189.79,Native 3-Digit ZIP index
546,2010,3,192.14,Native 3-Digit ZIP index
546,2010,4,191.50,Native 3-Digit ZIP index
546,2011,1,190.90,Native 3-Digit ZIP index
546,2011,2,188.05,Native 3-Digit ZIP index
546,2011,3,190.62,Native 3-Digit ZIP index
546,2011,4,191.62,Native 3-Digit ZIP index
546,2012,1,191.15,Native 3-Digit ZIP index
546,2012,2,190.55,Native 3-Digit ZIP index
546,2012,3,191.84,Native 3-Digit ZIP index
546,2012,4,192.03,Native 3-Digit ZIP index
546,2013,1,191.29,Native 3-Digit ZIP index
546,2013,2,193.80,Native 3-Digit ZIP index
546,2013,3,192.95,Native 3-Digit ZIP index
546,2013,4,193.27,Native 3-Digit ZIP index
546,2014,1,193.12,Native 3-Digit ZIP index
546,2014,2,195.46,Native 3-Digit ZIP index
546,2014,3,197.28,Native 3-Digit ZIP index
546,2014,4,199.85,Native 3-Digit ZIP index
546,2015,1,198.12,Native 3-Digit ZIP index
546,2015,2,200.81,Native 3-Digit ZIP index
546,2015,3,201.42,Native 3-Digit ZIP index
546,2015,4,202.12,Native 3-Digit ZIP index
546,2016,1,205.96,Native 3-Digit ZIP index
546,2016,2,207.68,Native 3-Digit ZIP index
546,2016,3,211.35,Native 3-Digit ZIP index
546,2016,4,212.87,Native 3-Digit ZIP index
546,2017,1,217.55,Native 3-Digit ZIP index
546,2017,2,219.92,Native 3-Digit ZIP index
546,2017,3,220.21,Native 3-Digit ZIP index
546,2017,4,223.33,Native 3-Digit ZIP index
546,2018,1,226.48,Native 3-Digit ZIP index
546,2018,2,230.69,Native 3-Digit ZIP index
546,2018,3,232.68,Native 3-Digit ZIP index
546,2018,4,234.61,Native 3-Digit ZIP index
546,2019,1,236.87,Native 3-Digit ZIP index
546,2019,2,240.85,Native 3-Digit ZIP index
546,2019,3,242.79,Native 3-Digit ZIP index
546,2019,4,246.48,Native 3-Digit ZIP index
546,2020,1,246.87,Native 3-Digit ZIP index
546,2020,2,248.33,Native 3-Digit ZIP index
546,2020,3,252.58,Native 3-Digit ZIP index
546,2020,4,257.02,Native 3-Digit ZIP index
546,2021,1,259.69,Native 3-Digit ZIP index
546,2021,2,271.20,Native 3-Digit ZIP index
546,2021,3,286.82,Native 3-Digit ZIP index
546,2021,4,291.62,Native 3-Digit ZIP index
547,1995,1,100.00,Native 3-Digit ZIP index
547,1995,2,102.48,Native 3-Digit ZIP index
547,1995,3,104.70,Native 3-Digit ZIP index
547,1995,4,107.87,Native 3-Digit ZIP index
547,1996,1,105.83,Native 3-Digit ZIP index
547,1996,2,110.40,Native 3-Digit ZIP index
547,1996,3,112.97,Native 3-Digit ZIP index
547,1996,4,113.98,Native 3-Digit ZIP index
547,1997,1,114.42,Native 3-Digit ZIP index
547,1997,2,116.20,Native 3-Digit ZIP index
547,1997,3,118.55,Native 3-Digit ZIP index
547,1997,4,119.53,Native 3-Digit ZIP index
547,1998,1,119.36,Native 3-Digit ZIP index
547,1998,2,121.91,Native 3-Digit ZIP index
547,1998,3,125.73,Native 3-Digit ZIP index
547,1998,4,125.16,Native 3-Digit ZIP index
547,1999,1,127.81,Native 3-Digit ZIP index
547,1999,2,129.25,Native 3-Digit ZIP index
547,1999,3,133.10,Native 3-Digit ZIP index
547,1999,4,133.87,Native 3-Digit ZIP index
547,2000,1,138.62,Native 3-Digit ZIP index
547,2000,2,142.18,Native 3-Digit ZIP index
547,2000,3,142.79,Native 3-Digit ZIP index
547,2000,4,144.88,Native 3-Digit ZIP index
547,2001,1,146.69,Native 3-Digit ZIP index
547,2001,2,148.47,Native 3-Digit ZIP index
547,2001,3,150.91,Native 3-Digit ZIP index
547,2001,4,152.05,Native 3-Digit ZIP index
547,2002,1,154.77,Native 3-Digit ZIP index
547,2002,2,156.69,Native 3-Digit ZIP index
547,2002,3,157.84,Native 3-Digit ZIP index
547,2002,4,158.42,Native 3-Digit ZIP index
547,2003,1,160.02,Native 3-Digit ZIP index
547,2003,2,161.38,Native 3-Digit ZIP index
547,2003,3,163.97,Native 3-Digit ZIP index
547,2003,4,169.88,Native 3-Digit ZIP index
547,2004,1,170.95,Native 3-Digit ZIP index
547,2004,2,173.80,Native 3-Digit ZIP index
547,2004,3,180.45,Native 3-Digit ZIP index
547,2004,4,181.52,Native 3-Digit ZIP index
547,2005,1,184.46,Native 3-Digit ZIP index
547,2005,2,186.75,Native 3-Digit ZIP index
547,2005,3,191.76,Native 3-Digit ZIP index
547,2005,4,191.13,Native 3-Digit ZIP index
547,2006,1,193.34,Native 3-Digit ZIP index
547,2006,2,191.59,Native 3-Digit ZIP index
547,2006,3,191.93,Native 3-Digit ZIP index
547,2006,4,194.20,Native 3-Digit ZIP index
547,2007,1,194.53,Native 3-Digit ZIP index
547,2007,2,195.22,Native 3-Digit ZIP index
547,2007,3,194.56,Native 3-Digit ZIP index
547,2007,4,196.49,Native 3-Digit ZIP index
547,2008,1,196.86,Native 3-Digit ZIP index
547,2008,2,194.45,Native 3-Digit ZIP index
547,2008,3,191.83,Native 3-Digit ZIP index
547,2008,4,192.86,Native 3-Digit ZIP index
547,2009,1,193.89,Native 3-Digit ZIP index
547,2009,2,191.42,Native 3-Digit ZIP index
547,2009,3,187.58,Native 3-Digit ZIP index
547,2009,4,188.53,Native 3-Digit ZIP index
547,2010,1,186.17,Native 3-Digit ZIP index
547,2010,2,185.30,Native 3-Digit ZIP index
547,2010,3,188.39,Native 3-Digit ZIP index
547,2010,4,188.49,Native 3-Digit ZIP index
547,2011,1,187.65,Native 3-Digit ZIP index
547,2011,2,181.75,Native 3-Digit ZIP index
547,2011,3,184.28,Native 3-Digit ZIP index
547,2011,4,185.14,Native 3-Digit ZIP index
547,2012,1,183.54,Native 3-Digit ZIP index
547,2012,2,183.90,Native 3-Digit ZIP index
547,2012,3,184.99,Native 3-Digit ZIP index
547,2012,4,186.32,Native 3-Digit ZIP index
547,2013,1,185.67,Native 3-Digit ZIP index
547,2013,2,185.48,Native 3-Digit ZIP index
547,2013,3,187.12,Native 3-Digit ZIP index
547,2013,4,186.72,Native 3-Digit ZIP index
547,2014,1,186.70,Native 3-Digit ZIP index
547,2014,2,187.94,Native 3-Digit ZIP index
547,2014,3,190.82,Native 3-Digit ZIP index
547,2014,4,192.41,Native 3-Digit ZIP index
547,2015,1,193.58,Native 3-Digit ZIP index
547,2015,2,194.21,Native 3-Digit ZIP index
547,2015,3,196.88,Native 3-Digit ZIP index
547,2015,4,196.19,Native 3-Digit ZIP index
547,2016,1,199.64,Native 3-Digit ZIP index
547,2016,2,202.88,Native 3-Digit ZIP index
547,2016,3,205.91,Native 3-Digit ZIP index
547,2016,4,208.06,Native 3-Digit ZIP index
547,2017,1,209.92,Native 3-Digit ZIP index
547,2017,2,215.01,Native 3-Digit ZIP index
547,2017,3,219.34,Native 3-Digit ZIP index
547,2017,4,219.06,Native 3-Digit ZIP index
547,2018,1,223.30,Native 3-Digit ZIP index
547,2018,2,228.93,Native 3-Digit ZIP index
547,2018,3,232.08,Native 3-Digit ZIP index
547,2018,4,233.25,Native 3-Digit ZIP index
547,2019,1,236.82,Native 3-Digit ZIP index
547,2019,2,241.57,Native 3-Digit ZIP index
547,2019,3,244.12,Native 3-Digit ZIP index
547,2019,4,244.53,Native 3-Digit ZIP index
547,2020,1,248.15,Native 3-Digit ZIP index
547,2020,2,249.80,Native 3-Digit ZIP index
547,2020,3,255.48,Native 3-Digit ZIP index
547,2020,4,262.12,Native 3-Digit ZIP index
547,2021,1,265.56,Native 3-Digit ZIP index
547,2021,2,282.03,Native 3-Digit ZIP index
547,2021,3,297.84,Native 3-Digit ZIP index
547,2021,4,304.37,Native 3-Digit ZIP index
548,1995,1,100.00,Native 3-Digit ZIP index
548,1995,2,103.17,Native 3-Digit ZIP index
548,1995,3,103.73,Native 3-Digit ZIP index
548,1995,4,109.04,Native 3-Digit ZIP index
548,1996,1,106.36,Native 3-Digit ZIP index
548,1996,2,110.80,Native 3-Digit ZIP index
548,1996,3,110.94,Native 3-Digit ZIP index
548,1996,4,113.97,Native 3-Digit ZIP index
548,1997,1,115.82,Native 3-Digit ZIP index
548,1997,2,115.17,Native 3-Digit ZIP index
548,1997,3,118.80,Native 3-Digit ZIP index
548,1997,4,121.74,Native 3-Digit ZIP index
548,1998,1,123.73,Native 3-Digit ZIP index
548,1998,2,126.54,Native 3-Digit ZIP index
548,1998,3,128.65,Native 3-Digit ZIP index
548,1998,4,128.90,Native 3-Digit ZIP index
548,1999,1,130.70,Native 3-Digit ZIP index
548,1999,2,137.07,Native 3-Digit ZIP index
548,1999,3,141.42,Native 3-Digit ZIP index
548,1999,4,142.97,Native 3-Digit ZIP index
548,2000,1,145.34,Native 3-Digit ZIP index
548,2000,2,152.40,Native 3-Digit ZIP index
548,2000,3,154.53,Native 3-Digit ZIP index
548,2000,4,156.91,Native 3-Digit ZIP index
548,2001,1,160.19,Native 3-Digit ZIP index
548,2001,2,163.75,Native 3-Digit ZIP index
548,2001,3,166.76,Native 3-Digit ZIP index
548,2001,4,168.42,Native 3-Digit ZIP index
548,2002,1,172.67,Native 3-Digit ZIP index
548,2002,2,175.07,Native 3-Digit ZIP index
548,2002,3,176.82,Native 3-Digit ZIP index
548,2002,4,178.60,Native 3-Digit ZIP index
548,2003,1,180.33,Native 3-Digit ZIP index
548,2003,2,182.01,Native 3-Digit ZIP index
548,2003,3,186.74,Native 3-Digit ZIP index
548,2003,4,195.68,Native 3-Digit ZIP index
548,2004,1,195.77,Native 3-Digit ZIP index
548,2004,2,200.76,Native 3-Digit ZIP index
548,2004,3,209.91,Native 3-Digit ZIP index
548,2004,4,214.42,Native 3-Digit ZIP index
548,2005,1,219.48,Native 3-Digit ZIP index
548,2005,2,221.55,Native 3-Digit ZIP index
548,2005,3,225.09,Native 3-Digit ZIP index
548,2005,4,226.31,Native 3-Digit ZIP index
548,2006,1,229.72,Native 3-Digit ZIP index
548,2006,2,232.05,Native 3-Digit ZIP index
548,2006,3,230.76,Native 3-Digit ZIP index
548,2006,4,234.67,Native 3-Digit ZIP index
548,2007,1,237.34,Native 3-Digit ZIP index
548,2007,2,236.71,Native 3-Digit ZIP index
548,2007,3,233.75,Native 3-Digit ZIP index
548,2007,4,233.99,Native 3-Digit ZIP index
548,2008,1,235.00,Native 3-Digit ZIP index
548,2008,2,232.42,Native 3-Digit ZIP index
548,2008,3,229.67,Native 3-Digit ZIP index
548,2008,4,231.22,Native 3-Digit ZIP index
548,2009,1,232.91,Native 3-Digit ZIP index
548,2009,2,231.08,Native 3-Digit ZIP index
548,2009,3,225.85,Native 3-Digit ZIP index
548,2009,4,224.29,Native 3-Digit ZIP index
548,2010,1,222.22,Native 3-Digit ZIP index
548,2010,2,220.65,Native 3-Digit ZIP index
548,2010,3,221.51,Native 3-Digit ZIP index
548,2010,4,221.16,Native 3-Digit ZIP index
548,2011,1,218.71,Native 3-Digit ZIP index
548,2011,2,211.23,Native 3-Digit ZIP index
548,2011,3,213.78,Native 3-Digit ZIP index
548,2011,4,217.19,Native 3-Digit ZIP index
548,2012,1,212.26,Native 3-Digit ZIP index
548,2012,2,210.11,Native 3-Digit ZIP index
548,2012,3,211.86,Native 3-Digit ZIP index
548,2012,4,213.64,Native 3-Digit ZIP index
548,2013,1,209.90,Native 3-Digit ZIP index
548,2013,2,209.45,Native 3-Digit ZIP index
548,2013,3,207.60,Native 3-Digit ZIP index
548,2013,4,208.48,Native 3-Digit ZIP index
548,2014,1,207.70,Native 3-Digit ZIP index
548,2014,2,210.11,Native 3-Digit ZIP index
548,2014,3,208.49,Native 3-Digit ZIP index
548,2014,4,214.42,Native 3-Digit ZIP index
548,2015,1,214.27,Native 3-Digit ZIP index
548,2015,2,217.55,Native 3-Digit ZIP index
548,2015,3,216.89,Native 3-Digit ZIP index
548,2015,4,216.90,Native 3-Digit ZIP index
548,2016,1,222.32,Native 3-Digit ZIP index
548,2016,2,222.26,Native 3-Digit ZIP index
548,2016,3,225.80,Native 3-Digit ZIP index
548,2016,4,224.45,Native 3-Digit ZIP index
548,2017,1,229.34,Native 3-Digit ZIP index
548,2017,2,230.79,Native 3-Digit ZIP index
548,2017,3,235.10,Native 3-Digit ZIP index
548,2017,4,236.75,Native 3-Digit ZIP index
548,2018,1,237.07,Native 3-Digit ZIP index
548,2018,2,243.70,Native 3-Digit ZIP index
548,2018,3,246.41,Native 3-Digit ZIP index
548,2018,4,245.47,Native 3-Digit ZIP index
548,2019,1,246.06,Native 3-Digit ZIP index
548,2019,2,250.07,Native 3-Digit ZIP index
548,2019,3,255.73,Native 3-Digit ZIP index
548,2019,4,259.41,Native 3-Digit ZIP index
548,2020,1,263.65,Native 3-Digit ZIP index
548,2020,2,262.99,Native 3-Digit ZIP index
548,2020,3,268.75,Native 3-Digit ZIP index
548,2020,4,278.20,Native 3-Digit ZIP index
548,2021,1,280.91,Native 3-Digit ZIP index
548,2021,2,298.08,Native 3-Digit ZIP index
548,2021,3,323.89,Native 3-Digit ZIP index
548,2021,4,331.74,Native 3-Digit ZIP index
549,1995,1,100.00,Native 3-Digit ZIP index
549,1995,2,101.45,Native 3-Digit ZIP index
549,1995,3,103.08,Native 3-Digit ZIP index
549,1995,4,104.04,Native 3-Digit ZIP index
549,1996,1,105.32,Native 3-Digit ZIP index
549,1996,2,105.66,Native 3-Digit ZIP index
549,1996,3,106.72,Native 3-Digit ZIP index
549,1996,4,107.91,Native 3-Digit ZIP index
549,1997,1,108.28,Native 3-Digit ZIP index
549,1997,2,109.87,Native 3-Digit ZIP index
549,1997,3,111.41,Native 3-Digit ZIP index
549,1997,4,112.23,Native 3-Digit ZIP index
549,1998,1,112.42,Native 3-Digit ZIP index
549,1998,2,113.78,Native 3-Digit ZIP index
549,1998,3,115.01,Native 3-Digit ZIP index
549,1998,4,115.37,Native 3-Digit ZIP index
549,1999,1,117.25,Native 3-Digit ZIP index
549,1999,2,119.00,Native 3-Digit ZIP index
549,1999,3,119.15,Native 3-Digit ZIP index
549,1999,4,119.82,Native 3-Digit ZIP index
549,2000,1,124.27,Native 3-Digit ZIP index
549,2000,2,123.96,Native 3-Digit ZIP index
549,2000,3,125.19,Native 3-Digit ZIP index
549,2000,4,126.97,Native 3-Digit ZIP index
549,2001,1,129.11,Native 3-Digit ZIP index
549,2001,2,130.92,Native 3-Digit ZIP index
549,2001,3,132.21,Native 3-Digit ZIP index
549,2001,4,133.09,Native 3-Digit ZIP index
549,2002,1,134.57,Native 3-Digit ZIP index
549,2002,2,135.74,Native 3-Digit ZIP index
549,2002,3,137.33,Native 3-Digit ZIP index
549,2002,4,138.53,Native 3-Digit ZIP index
549,2003,1,139.46,Native 3-Digit ZIP index
549,2003,2,140.49,Native 3-Digit ZIP index
549,2003,3,141.78,Native 3-Digit ZIP index
549,2003,4,145.10,Native 3-Digit ZIP index
549,2004,1,146.29,Native 3-Digit ZIP index
549,2004,2,147.72,Native 3-Digit ZIP index
549,2004,3,150.74,Native 3-Digit ZIP index
549,2004,4,152.06,Native 3-Digit ZIP index
549,2005,1,154.18,Native 3-Digit ZIP index
